campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-32834,2024-12-20,AU,Melbourne,Product Manager,budget,English,social_media,acquisition,68912,1240,85,5667.11,14530.03,2.5639,7.0
MC-30403,2024-12-20,GB,Glasgow,Accountant,mid,English,social_media,acquisition,79175,1179,14,6600.61,12228.46,1.8526,8.0
MC-32356,2024-12-20,DE,Cologne,Marketing Manager,premium,German,display,acquisition,28998,413,23,2423.79,81472.56,33.6137,4.0
MC-32714,2024-12-20,US,Phoenix,Physician,budget,English,social_media,awareness,78177,1305,44,2475.21,11036.51,4.4588,8.0
MC-30083,2024-12-20,US,Phoenix,HR Manager,mid,English,social_media,awareness,220545,4737,64,4617.62,42668.88,9.2404,2.0
MC-32786,2024-12-20,GB,Bristol,Teacher,budget,English,social_media,re_engagement,60345,1568,70,2504.91,8209.42,3.2773,5.0
MC-31462,2024-12-20,US,Phoenix,Architect,budget,English,social_media,acquisition,500000,8709,378,2224.38,76224.3,34.2677,4.0
MC-32216,2024-12-20,SG,Singapore,Accountant,premium,English,email,retention,29335,1025,74,534.46,334811.91,626.449,3.0
MC-32597,2024-12-20,GB,Leeds,Designer,mid,English,email,acquisition,22191,524,28,1461.46,13720.9,9.3885,5.0
MC-31943,2024-12-20,AU,Adelaide,Researcher,mid,English,email,retention,13313,430,20,3945.25,17767.44,4.5035,7.0
MC-32181,2024-12-20,CA,Vancouver,Writer,budget,English,social_media,retention,105267,1707,54,318.76,6757.48,21.1993,6.0
MC-30256,2024-12-20,US,Phoenix,Architect,budget,English,search,retention,17365,1295,65,1954.85,13309.95,6.8087,1.0
MC-31389,2024-12-20,GB,London,Marketing Manager,mid,English,email,awareness,99985,2454,195,1641.54,151311.07,92.1763,2.0
MC-32604,2024-12-20,CA,Toronto,Physician,budget,English,search,retention,59235,3544,175,2219.72,41012.03,18.4762,5.0
MC-30250,2024-12-20,IN,Chennai,Consultant,mid,Hindi,social_media,acquisition,254995,3661,207,424.72,161489.08,380.2248,4.0
MC-30502,2024-12-20,IN,Bangalore,Lawyer,mid,Hindi,social_media,retention,43370,955,13,4058.43,16769.63,4.132,10.0
MC-31132,2024-12-20,US,San Francisco,Designer,budget,English,email,acquisition,8098,309,4,2512.02,359.23,0.143,6.0
MC-30244,2024-12-20,ZA,Port Elizabeth,Designer,budget,Afrikaans,influencer,awareness,39600,723,44,19362.34,4896.57,0.2529,7.0
MC-30125,2024-12-20,SG,Singapore,Architect,mid,English,search,re_engagement,123369,8407,298,1815.45,316259.29,174.2044,9.0
MC-30328,2024-12-20,FR,Toulouse,Software Engineer,budget,French,social_media,awareness,31340,770,28,4029.48,5175.96,1.2845,1.0
MC-31608,2024-12-20,JP,Nagoya,Accountant,budget,Japanese,search,awareness,4023,333,9,7392.53,1417.34,0.1917,9.0
MC-32004,2024-12-20,IN,Chennai,Product Manager,budget,Hindi,display,awareness,123933,1047,41,326.92,7317.99,22.3847,1.0
MC-30984,2024-12-20,US,Chicago,Researcher,budget,English,social_media,acquisition,154287,3531,138,595.75,20658.86,34.6771,4.0
MC-31624,2024-12-20,US,Houston,Physician,mid,English,email,acquisition,21601,727,25,2700.33,26288.96,9.7355,10.0
MC-31112,2024-12-20,US,Phoenix,Product Manager,mid,English,email,acquisition,60332,1909,99,36861.34,81672.63,2.2157,8.0
MC-32536,2024-12-20,IN,Kolkata,Teacher,mid,Hindi,email,acquisition,7743,283,6,1071.31,3936.43,3.6744,5.0
MC-30359,2024-12-20,BR,Fortaleza,Marketing Manager,premium,Portuguese,email,retention,11960,429,14,1174.39,58830.86,50.0948,7.0
MC-31563,2024-12-20,GB,Glasgow,Sales Rep,budget,English,email,retention,3106,80,5,2040.02,429.08,0.2103,6.0
MC-32414,2024-12-20,US,New York,Researcher,premium,English,search,retention,11589,924,64,1700.26,210117.68,123.5797,10.0
MC-31119,2024-12-20,GB,Bristol,Writer,mid,English,email,acquisition,3113,82,3,428.77,1499.83,3.498,4.0
MC-32007,2024-12-20,IN,Delhi,Marketing Manager,premium,Hindi,social_media,re_engagement,176480,3210,227,306.21,853908.82,2788.6379,4.0
MC-30339,2024-12-20,US,Houston,Data Scientist,budget,English,search,retention,12910,839,53,294.55,10066.38,34.1755,4.0
MC-32042,2024-12-20,IL,Haifa,Writer,premium,Hebrew,influencer,retention,304045,9812,99,22031.65,321623.45,14.5982,10.0
MC-32038,2024-12-20,US,San Francisco,Marketing Manager,mid,English,search,awareness,120577,11193,789,358.12,742504.91,2073.3411,8.0
MC-30104,2024-12-21,IL,Tel Aviv,Software Engineer,premium,Hebrew,email,retention,15373,553,18,737.33,112129.49,152.075,5.0
MC-30527,2024-12-21,DE,Cologne,Teacher,premium,German,email,acquisition,20196,550,21,19640.5,69378.35,3.5324,9.0
MC-30267,2024-12-21,DE,Stuttgart,Physician,mid,German,social_media,awareness,26650,380,13,794.09,12586.58,15.8503,6.0
MC-32973,2024-12-21,NL,Rotterdam,Designer,budget,Dutch,email,retention,65708,2366,25,4879.49,2235.92,0.4582,6.0
MC-31285,2024-12-21,GB,Bristol,Teacher,mid,English,content_marketing,awareness,51732,931,22,3735.0,10891.13,2.916,6.0
MC-31096,2024-12-21,IN,Hyderabad,Marketing Manager,budget,Hindi,display,awareness,38058,450,28,3642.52,4228.45,1.1609,2.0
MC-31238,2024-12-21,AU,Adelaide,Product Manager,budget,English,display,retention,155931,2191,136,1465.06,16824.25,11.4837,6.0
MC-32171,2024-12-21,US,New York,Lawyer,premium,English,influencer,re_engagement,73386,1905,56,5433.7,330914.72,60.9004,9.0
MC-30149,2024-12-21,JP,Nagoya,Researcher,mid,Japanese,content_marketing,awareness,55057,1222,68,813.57,45383.45,55.7831,2.0
MC-31550,2024-12-21,BR,Rio de Janeiro,Writer,mid,Portuguese,social_media,acquisition,181107,3949,110,1135.63,65995.01,58.1131,1.0
MC-31041,2024-12-21,DE,Hamburg,Marketing Manager,budget,German,search,awareness,58427,4841,370,12205.92,51145.13,4.1902,2.0
MC-31110,2024-12-21,US,Houston,Sales Rep,budget,English,display,acquisition,43104,637,8,374.21,910.02,2.4318,4.0
MC-31571,2024-12-21,AU,Sydney,Sales Rep,mid,English,social_media,re_engagement,121560,2986,46,1434.89,21213.17,14.7838,6.0
MC-31028,2024-12-21,NL,The Hague,Designer,mid,Dutch,search,awareness,28712,2630,127,1889.2,67450.7,35.7033,8.0
MC-31760,2024-12-22,US,Los Angeles,Physician,budget,English,email,retention,2426,62,3,5773.12,728.46,0.1262,10.0
MC-30588,2024-12-22,ZA,Johannesburg,Sales Rep,mid,Afrikaans,content_marketing,retention,14587,270,18,10758.79,9207.08,0.8558,10.0
MC-32355,2024-12-22,GB,Manchester,Accountant,budget,English,social_media,retention,380285,6695,171,4098.97,24921.45,6.0799,10.0
MC-32346,2024-12-22,US,San Francisco,Software Engineer,mid,English,search,acquisition,10527,647,37,543.31,40100.99,73.8087,3.0
MC-31133,2024-12-22,NL,Amsterdam,Product Manager,budget,Dutch,social_media,acquisition,500000,9722,742,4354.5,106277.65,24.4064,9.0
MC-32841,2024-12-22,US,Los Angeles,Lawyer,mid,English,search,acquisition,56264,5114,327,403.05,300531.48,745.6432,2.0
MC-32986,2024-12-22,US,Houston,Consultant,budget,English,social_media,retention,262452,3943,207,11706.47,36560.86,3.1231,8.0
MC-30023,2024-12-22,FR,Paris,Teacher,budget,French,content_marketing,acquisition,100203,1908,74,497.84,8024.87,16.1194,8.0
MC-32466,2024-12-22,ZA,Port Elizabeth,Marketing Manager,mid,Afrikaans,display,awareness,40371,581,40,24028.76,35771.96,1.4887,5.0
MC-32845,2024-12-22,IN,Pune,Designer,mid,Hindi,email,acquisition,48760,1141,71,1533.51,44552.79,29.0528,7.0
MC-30692,2024-12-22,IN,Bangalore,Teacher,budget,Hindi,social_media,retention,171517,2522,161,8177.39,15971.28,1.9531,8.0
MC-31651,2024-12-22,US,Seattle,HR Manager,budget,English,social_media,re_engagement,81025,1911,121,14318.74,13407.9,0.9364,10.0
MC-32746,2024-12-22,AU,Brisbane,HR Manager,budget,English,display,acquisition,235080,3554,211,619.19,20045.64,32.374,7.0
MC-31506,2024-12-22,IN,Delhi,Software Engineer,budget,Hindi,email,awareness,18929,581,38,3068.06,8427.99,2.747,1.0
MC-30136,2024-12-22,IN,Mumbai,Researcher,mid,Hindi,email,re_engagement,14315,388,14,5211.28,13018.02,2.498,7.0
MC-32422,2024-12-22,US,Seattle,Physician,budget,English,email,awareness,7939,183,12,13762.94,2215.62,0.161,7.0
MC-31729,2024-12-22,SG,Singapore,Sales Rep,budget,English,search,acquisition,59110,3916,72,8844.99,7435.26,0.8406,2.0
MC-32069,2024-12-22,AU,Adelaide,Data Scientist,premium,English,email,acquisition,14228,498,8,3067.25,52236.48,17.0304,10.0
MC-31679,2024-12-22,US,San Francisco,Lawyer,budget,English,social_media,awareness,4047,92,4,5539.2,777.55,0.1404,8.0
MC-30354,2024-12-22,MX,Puebla,Architect,premium,Spanish,social_media,awareness,229542,4231,289,1450.5,1447450.37,997.8975,9.0
MC-32055,2024-12-22,FR,Marseille,Teacher,budget,French,content_marketing,retention,1004,15,0,7065.4,0.0,0.0,2.0
MC-31417,2024-12-22,GB,Leeds,Designer,budget,English,social_media,re_engagement,82035,2086,161,738.71,18958.85,25.6648,10.0
MC-30849,2024-12-22,US,San Francisco,Designer,budget,English,social_media,retention,27205,562,27,823.59,2764.94,3.3572,2.0
MC-31590,2024-12-22,GB,Bristol,Architect,budget,English,search,awareness,4040,356,22,162.54,5532.31,34.0366,10.0
MC-31652,2024-12-22,IN,Mumbai,Software Engineer,mid,Hindi,content_marketing,acquisition,47829,681,21,648.38,20993.78,32.3788,6.0
MC-30051,2024-12-23,GB,London,Teacher,mid,English,content_marketing,acquisition,173239,4000,90,383.52,57065.13,148.7931,9.0
MC-31193,2024-12-23,JP,Osaka,Lawyer,premium,Japanese,email,acquisition,7750,238,3,1471.15,18927.26,12.8656,7.0
MC-32992,2024-12-23,DE,Munich,Consultant,budget,German,social_media,acquisition,62960,1033,40,1516.61,5148.3,3.3946,7.0
MC-31532,2024-12-23,IN,Hyderabad,Researcher,budget,Hindi,search,acquisition,21842,1313,103,1622.5,17585.91,10.8388,5.0
MC-32014,2024-12-23,MX,Monterrey,Consultant,mid,Spanish,content_marketing,re_engagement,46729,923,64,1474.0,58627.19,39.7742,9.0
MC-32246,2024-12-23,BR,Salvador,Product Manager,mid,Portuguese,social_media,awareness,35372,801,55,1063.03,43130.69,40.5734,1.0
MC-30203,2024-12-23,FR,Paris,Sales Rep,budget,French,influencer,awareness,463964,13938,978,1224.79,103948.83,84.8707,9.0
MC-31145,2024-12-23,BR,São Paulo,Data Scientist,mid,Portuguese,email,acquisition,20124,564,18,3487.73,23995.49,6.88,3.0
MC-31596,2024-12-23,US,San Francisco,Product Manager,mid,English,email,acquisition,3513,134,7,8299.14,6174.05,0.7439,9.0
MC-32295,2024-12-23,US,Houston,Product Manager,premium,English,influencer,retention,24874,514,12,2207.81,47386.16,21.463,3.0
MC-30340,2024-12-23,IL,Tel Aviv,Teacher,mid,Hebrew,social_media,re_engagement,339692,8787,374,3384.2,204039.71,60.2919,2.0
MC-32906,2024-12-23,IN,Kolkata,Designer,premium,Hindi,search,re_engagement,5262,293,17,2313.56,51602.02,22.3042,6.0
MC-31814,2024-12-23,MX,Monterrey,Designer,mid,Spanish,social_media,acquisition,41927,645,34,2280.55,19599.26,8.5941,5.0
MC-31172,2024-12-23,IN,Bangalore,Designer,budget,Hindi,social_media,awareness,85972,1915,83,3552.17,8619.41,2.4265,9.0
MC-31797,2024-12-23,DE,Berlin,Physician,premium,German,search,acquisition,11747,705,31,2971.82,149608.79,50.3425,7.0
MC-32448,2024-12-23,IN,Chennai,Designer,premium,Hindi,search,acquisition,14256,1024,73,1718.17,198010.21,115.2448,9.0
MC-30977,2024-12-23,GB,Leeds,Researcher,premium,English,content_marketing,retention,288032,5839,263,12996.61,953978.05,73.4021,6.0
MC-31395,2024-12-23,FR,Bordeaux,Designer,premium,French,display,awareness,33288,506,35,854.43,95117.25,111.3225,10.0
MC-31770,2024-12-23,US,New York,Accountant,premium,English,social_media,retention,73080,1500,71,1074.93,317758.98,295.609,7.0
MC-30258,2024-12-23,BR,Fortaleza,Lawyer,mid,Portuguese,email,awareness,57260,2074,93,638.32,101861.44,159.5774,7.0
MC-30770,2024-12-23,IN,Bangalore,Marketing Manager,mid,Hindi,display,acquisition,28695,375,11,831.24,10144.3,12.2038,4.0
MC-31308,2024-12-23,IN,Mumbai,Software Engineer,mid,Hindi,social_media,retention,185802,4158,112,666.34,109765.47,164.7289,9.0
MC-32843,2024-12-23,NL,Amsterdam,Lawyer,mid,Dutch,email,acquisition,1160,29,0,6684.11,0.0,0.0,5.0
MC-32699,2024-12-23,US,Los Angeles,Architect,mid,English,social_media,re_engagement,179650,3011,232,4191.72,226050.84,53.9279,9.0
MC-32363,2024-12-23,BR,Brasília,Researcher,budget,Portuguese,social_media,acquisition,15497,241,11,616.88,1963.92,3.1836,9.0
MC-31411,2024-12-23,US,Los Angeles,Accountant,budget,English,social_media,re_engagement,14042,267,11,2441.75,1687.53,0.6911,7.0
MC-32426,2024-12-23,GB,Glasgow,Writer,mid,English,email,acquisition,4730,133,9,409.24,5686.25,13.8947,8.0
MC-32941,2024-12-23,SG,Singapore,Data Scientist,mid,English,social_media,awareness,17327,410,16,774.75,17383.14,22.4371,6.0
MC-30065,2024-12-23,US,Chicago,Sales Rep,mid,English,social_media,awareness,500000,8379,211,2830.82,130744.73,46.1862,7.0
MC-30273,2024-12-23,US,Seattle,Software Engineer,mid,English,email,retention,25741,914,26,1523.62,31399.64,20.6086,5.0
MC-30625,2024-12-23,US,Chicago,Writer,mid,English,content_marketing,retention,109500,2241,141,637.85,93554.95,146.6723,10.0
MC-30954,2024-12-23,GB,London,Software Engineer,mid,English,email,awareness,5723,206,2,1099.35,2561.31,2.3298,1.0
MC-32603,2024-12-23,IN,Bangalore,Architect,budget,Hindi,display,acquisition,87804,1274,19,4416.04,4500.74,1.0192,7.0
MC-31115,2024-12-23,NL,Utrecht,Consultant,budget,Dutch,email,acquisition,83302,2053,56,11333.31,8868.89,0.7826,2.0
MC-30394,2024-12-23,US,San Francisco,HR Manager,mid,English,content_marketing,re_engagement,340560,5130,108,312.9,54964.59,175.6618,3.0
MC-30627,2024-12-23,US,New York,Physician,mid,English,email,re_engagement,276120,9040,572,836.89,570554.44,681.7556,5.0
MC-30303,2024-12-23,GB,Manchester,Lawyer,mid,English,display,re_engagement,77610,682,45,116.4,59283.29,509.3066,3.0
MC-32806,2024-12-23,US,Los Angeles,Designer,budget,English,search,acquisition,94185,7554,307,2648.81,31560.14,11.9148,5.0
MC-32455,2024-12-24,DE,Frankfurt,Consultant,mid,German,search,retention,29254,2205,45,9746.6,38506.85,3.9508,3.0
MC-30017,2024-12-24,BR,São Paulo,Product Manager,mid,Portuguese,search,acquisition,57969,3682,283,518.66,260280.84,501.8333,2.0
MC-30845,2024-12-24,IN,Delhi,Sales Rep,mid,Hindi,email,awareness,3286,103,6,413.56,2999.94,7.2539,10.0
MC-31032,2024-12-24,MX,Monterrey,Designer,mid,Spanish,display,acquisition,42270,480,27,8072.55,15028.41,1.8617,8.0
MC-31089,2024-12-24,GB,Bristol,Consultant,mid,English,search,retention,185315,11617,843,257.97,658529.95,2552.7385,10.0
MC-30001,2024-12-24,IN,Chennai,HR Manager,premium,Hindi,email,acquisition,38449,857,12,3825.64,36041.87,9.4211,5.0
MC-30696,2024-12-24,US,Houston,Teacher,budget,English,search,re_engagement,48950,4214,171,140.5,18673.88,132.9102,3.0
MC-30196,2024-12-24,US,San Francisco,Consultant,budget,English,email,acquisition,20668,648,14,1611.21,2258.2,1.4016,10.0
MC-31724,2024-12-24,US,San Francisco,Data Scientist,mid,English,search,awareness,24636,2373,74,682.86,96927.82,141.9439,2.0
MC-31661,2024-12-24,US,Houston,Architect,budget,English,search,retention,135333,10109,140,784.1,26779.07,34.1526,3.0
MC-31612,2024-12-24,GB,Leeds,Physician,mid,English,email,re_engagement,24703,910,67,1913.54,70750.25,36.9735,8.0
MC-32030,2024-12-24,BR,Brasília,Accountant,mid,Portuguese,social_media,re_engagement,252032,4592,270,1291.09,230731.19,178.7104,3.0
MC-32635,2024-12-24,IN,Bangalore,Writer,premium,Hindi,social_media,awareness,94640,2206,64,366.22,200720.84,548.0881,1.0
MC-31570,2024-12-24,IN,Bangalore,Product Manager,budget,Hindi,search,retention,34375,3327,159,7585.87,23623.42,3.1141,8.0
MC-30118,2024-12-24,CA,Montreal,Data Scientist,premium,English,social_media,retention,22907,386,20,466.99,100216.71,214.6014,9.0
MC-32105,2024-12-24,BR,Salvador,Writer,mid,Portuguese,social_media,retention,27580,581,44,2043.36,29403.91,14.39,6.0
MC-31433,2024-12-24,IN,Chennai,Designer,premium,Hindi,social_media,retention,13845,250,6,1049.6,15034.92,14.3244,4.0
MC-31388,2024-12-24,BR,Fortaleza,Architect,mid,Portuguese,search,acquisition,63068,5675,182,1786.11,225243.95,126.1087,1.0
MC-31505,2024-12-24,IL,Tel Aviv,Software Engineer,budget,Hebrew,email,retention,24804,537,23,761.51,4947.6,6.4971,6.0
MC-31156,2024-12-24,CA,Montreal,Data Scientist,mid,English,email,acquisition,7173,207,6,2816.1,6053.43,2.1496,10.0
MC-30582,2024-12-24,AU,Perth,Marketing Manager,mid,English,search,awareness,84290,6005,167,1472.41,152269.82,103.4154,2.0
MC-31305,2024-12-24,DE,Stuttgart,Accountant,budget,German,search,awareness,172853,9810,313,8532.38,54630.4,6.4027,1.0
MC-30611,2024-12-24,US,Houston,Accountant,budget,English,email,acquisition,8268,192,2,238.75,308.78,1.2933,9.0
MC-31260,2024-12-24,AU,Sydney,Accountant,mid,English,social_media,acquisition,235865,5221,177,2061.74,119696.7,58.0562,7.0
MC-30629,2024-12-24,FR,Bordeaux,Product Manager,budget,French,email,awareness,1000,23,0,926.51,0.0,0.0,2.0
MC-31192,2024-12-24,IN,Hyderabad,Researcher,budget,Hindi,influencer,acquisition,152895,2824,175,462.87,26006.5,56.1853,10.0
MC-30497,2024-12-25,CA,Toronto,Consultant,mid,English,social_media,retention,156235,3260,141,120.94,108547.73,897.5337,8.0
MC-30266,2024-12-25,ES,Barcelona,Lawyer,mid,Spanish,email,retention,24540,671,19,2265.67,18048.88,7.9662,1.0
MC-30173,2024-12-25,NL,Utrecht,Software Engineer,mid,Dutch,email,retention,6335,152,6,1697.35,5475.92,3.2262,3.0
MC-32982,2024-12-25,IN,Bangalore,Product Manager,budget,Hindi,social_media,retention,187162,2705,130,1524.8,19707.78,12.9248,7.0
MC-30877,2024-12-25,GB,Bristol,Researcher,budget,English,influencer,retention,53407,1399,47,5944.08,7038.83,1.1842,3.0
MC-30284,2024-12-25,ZA,Cape Town,Architect,premium,Afrikaans,social_media,acquisition,180102,2543,199,6391.54,1281334.14,200.4735,4.0
MC-30145,2024-12-25,FR,Lyon,Architect,budget,French,social_media,re_engagement,61370,1020,39,3621.02,8880.55,2.4525,1.0
MC-32827,2024-12-25,IL,Tel Aviv,Sales Rep,budget,Hebrew,email,acquisition,9427,360,21,842.84,1872.92,2.2222,3.0
MC-30536,2024-12-25,US,Chicago,Marketing Manager,premium,English,email,acquisition,9665,221,9,4895.11,41643.24,8.5071,1.0
MC-30127,2024-12-25,FR,Toulouse,Teacher,budget,French,display,acquisition,459441,7126,225,776.93,22775.5,29.3147,2.0
MC-30628,2024-12-25,DE,Cologne,Sales Rep,premium,German,email,acquisition,60738,2358,86,3122.07,212680.55,68.1216,7.0
MC-30729,2024-12-25,IN,Mumbai,Software Engineer,budget,Hindi,content_marketing,retention,8994,117,4,1618.25,821.39,0.5076,2.0
MC-30395,2024-12-25,CA,Vancouver,HR Manager,budget,English,search,re_engagement,9039,792,24,2333.67,2196.82,0.9414,2.0
MC-30496,2024-12-25,NL,The Hague,Architect,premium,Dutch,search,acquisition,78223,6807,289,5217.78,1317272.21,252.4584,1.0
MC-30325,2024-12-25,IN,Kolkata,Sales Rep,budget,Hindi,search,acquisition,186290,13589,488,501.33,47376.34,94.5013,8.0
MC-32870,2024-12-25,GB,London,Researcher,mid,English,content_marketing,awareness,87324,1542,49,283.38,41194.33,145.3678,5.0
MC-32717,2024-12-25,FR,Toulouse,Data Scientist,budget,French,social_media,retention,99510,2377,110,6301.8,19497.89,3.094,1.0
MC-31678,2024-12-25,IN,Kolkata,Lawyer,budget,Hindi,email,acquisition,8077,305,23,10497.39,4313.55,0.4109,3.0
MC-31136,2024-12-25,DE,Munich,Sales Rep,premium,German,email,re_engagement,19310,619,35,1626.66,106680.04,65.5823,7.0
MC-31479,2024-12-25,DE,Stuttgart,HR Manager,mid,German,email,acquisition,350248,10689,275,6877.56,174520.27,25.3753,7.0
MC-32747,2024-12-25,DE,Frankfurt,Designer,mid,German,email,re_engagement,21450,629,39,4378.39,20463.73,4.6738,1.0
MC-32584,2024-12-25,US,New York,Physician,mid,English,search,acquisition,42267,4053,232,1668.23,217838.9,130.5809,6.0
MC-32155,2024-12-25,US,Houston,Product Manager,premium,English,social_media,awareness,444680,11182,176,1435.41,789315.3,549.8884,8.0
MC-32218,2024-12-25,IN,Pune,Architect,premium,Hindi,email,acquisition,131809,4440,54,4196.66,294260.72,70.1178,1.0
MC-32221,2024-12-25,GB,London,Teacher,premium,English,email,acquisition,98826,3125,224,556.77,518969.39,932.1073,1.0
MC-32475,2024-12-25,BR,Salvador,Designer,mid,Portuguese,display,acquisition,64941,858,12,1261.33,7849.73,6.2234,7.0
MC-31780,2024-12-25,GB,Birmingham,HR Manager,mid,English,email,acquisition,15710,438,29,1683.96,17395.89,10.3303,3.0
MC-31063,2024-12-25,US,Seattle,HR Manager,mid,English,email,acquisition,8194,215,14,2765.28,6634.74,2.3993,3.0
MC-31060,2024-12-25,US,Houston,Consultant,budget,English,social_media,retention,355970,6789,71,549.35,9034.02,16.4449,10.0
MC-31227,2024-12-25,CA,Vancouver,Product Manager,mid,English,influencer,retention,2761,71,2,575.83,1721.86,2.9902,3.0
MC-31452,2024-12-25,IL,Tel Aviv,Sales Rep,mid,Hebrew,social_media,retention,177820,4425,176,2766.35,86068.26,31.1126,3.0
MC-32525,2024-12-25,IN,Delhi,Consultant,mid,Hindi,display,retention,220932,3306,177,739.69,139667.88,188.8195,8.0
MC-31777,2024-12-25,FR,Marseille,Sales Rep,budget,French,social_media,acquisition,25067,359,12,4795.81,1319.74,0.2752,2.0
MC-31819,2024-12-25,IL,Netanya,Researcher,budget,Hebrew,social_media,acquisition,47437,1224,51,3035.15,7367.33,2.4273,2.0
MC-31658,2024-12-25,GB,Birmingham,Teacher,mid,English,social_media,re_engagement,462497,10815,198,317.95,97595.7,306.953,10.0
MC-31815,2024-12-25,BR,Salvador,Designer,budget,Portuguese,display,acquisition,70203,763,45,4210.28,3915.49,0.93,1.0
MC-31587,2024-12-25,CA,Calgary,Researcher,mid,English,display,retention,500000,7698,320,1421.82,235588.47,165.695,4.0
MC-31961,2024-12-25,ES,Madrid,Physician,mid,Spanish,email,re_engagement,7539,239,8,444.26,9263.21,20.8509,3.0
MC-31448,2024-12-25,FR,Toulouse,Researcher,budget,French,social_media,acquisition,200532,4000,140,2708.84,17740.07,6.549,3.0
MC-31424,2024-12-25,BR,Salvador,Accountant,mid,Portuguese,social_media,acquisition,500000,8793,115,338.78,99752.64,294.4467,2.0
MC-31955,2024-12-25,ZA,Pretoria,Product Manager,mid,Afrikaans,email,retention,37414,1250,18,2147.02,15678.71,7.3025,10.0
MC-31361,2024-12-25,US,Houston,Sales Rep,mid,English,search,re_engagement,30328,2774,47,850.88,26604.88,31.2675,4.0
MC-32209,2024-12-26,US,Phoenix,HR Manager,mid,English,social_media,awareness,24392,560,37,2288.75,20001.44,8.739,6.0
MC-31493,2024-12-26,US,Chicago,Consultant,mid,English,social_media,acquisition,109800,2282,129,2226.78,94660.05,42.5098,8.0
MC-30217,2024-12-26,CA,Vancouver,Data Scientist,budget,English,search,awareness,15435,814,45,18774.21,8486.12,0.452,6.0
MC-31300,2024-12-26,US,Chicago,Physician,mid,English,influencer,acquisition,9766,263,18,3207.31,18611.95,5.803,1.0
MC-31996,2024-12-26,IN,Pune,Marketing Manager,mid,Hindi,email,re_engagement,119569,4085,88,4234.72,66559.86,15.7177,10.0
MC-31810,2024-12-26,MX,Mexico City,Researcher,mid,Spanish,social_media,retention,54017,1222,16,198.28,15068.84,75.9978,5.0
MC-32522,2024-12-26,ZA,Durban,Consultant,budget,Afrikaans,social_media,awareness,77622,1644,121,7023.08,15173.95,2.1606,2.0
MC-30686,2024-12-26,IN,Delhi,HR Manager,mid,Hindi,search,awareness,16404,968,16,5412.54,8362.96,1.5451,2.0
MC-32041,2024-12-26,DE,Berlin,Software Engineer,budget,German,email,acquisition,4457,115,8,2606.41,1671.52,0.6413,8.0
MC-30620,2024-12-26,US,Los Angeles,Designer,mid,English,influencer,acquisition,8953,268,9,4417.08,4391.16,0.9941,8.0
MC-31349,2024-12-26,IN,Chennai,Software Engineer,budget,Hindi,content_marketing,awareness,132620,2757,53,4435.77,13240.98,2.985,3.0
MC-32665,2024-12-26,US,Seattle,Teacher,premium,English,search,awareness,18868,1282,99,526.64,295835.72,561.7418,7.0
MC-30198,2024-12-26,US,Seattle,Lawyer,budget,English,content_marketing,awareness,49012,749,7,1832.59,1519.14,0.829,8.0
MC-30519,2024-12-26,DE,Berlin,Data Scientist,premium,German,social_media,acquisition,223240,5052,271,371.06,1710255.83,4609.1086,8.0
MC-32631,2024-12-26,US,Los Angeles,Architect,premium,English,content_marketing,acquisition,249736,5671,236,4927.86,1350944.32,274.1442,8.0
MC-31004,2024-12-26,US,Houston,Writer,mid,English,email,retention,11423,322,4,848.04,2681.3,3.1618,3.0
MC-30839,2024-12-26,IL,Tel Aviv,Writer,mid,Hebrew,search,awareness,144772,11917,556,426.43,301790.9,707.715,8.0
MC-31728,2024-12-26,FR,Nice,Accountant,mid,French,display,awareness,74091,884,37,2951.59,24975.15,8.4616,6.0
MC-32767,2024-12-26,JP,Osaka,Sales Rep,budget,Japanese,email,acquisition,17051,488,20,2171.26,2141.88,0.9865,8.0
MC-32393,2024-12-26,DE,Berlin,Marketing Manager,mid,German,display,awareness,500000,7093,402,890.83,270414.67,303.5536,4.0
MC-30856,2024-12-26,ES,Barcelona,Writer,budget,Spanish,email,awareness,20448,613,10,2483.31,880.03,0.3544,1.0
MC-31569,2024-12-26,BR,Brasília,HR Manager,mid,Portuguese,display,awareness,50541,545,15,152.93,9928.6,64.9225,3.0
MC-30796,2024-12-26,US,Houston,Data Scientist,premium,English,email,awareness,109226,3932,57,1427.54,266444.18,186.6457,6.0
MC-30053,2024-12-26,IN,Hyderabad,Sales Rep,mid,Hindi,search,acquisition,113321,10267,820,660.39,482699.09,730.9303,6.0
MC-32397,2024-12-26,MX,Mexico City,Sales Rep,budget,Spanish,display,retention,18483,240,16,1300.47,1515.07,1.165,8.0
MC-31111,2024-12-26,US,Houston,Physician,mid,English,display,acquisition,53775,698,16,6278.79,15260.49,2.4305,10.0
MC-31538,2024-12-26,US,Seattle,Writer,budget,English,content_marketing,retention,7721,145,5,160.6,569.39,3.5454,8.0
MC-31143,2024-12-26,GB,Leeds,Lawyer,budget,English,search,retention,112943,8424,159,4823.43,27915.21,5.7874,9.0
MC-30084,2024-12-26,SG,Singapore,Product Manager,budget,English,email,acquisition,36866,1310,15,2413.31,1863.27,0.7721,9.0
MC-30285,2024-12-26,MX,Tijuana,Lawyer,budget,Spanish,email,re_engagement,14921,521,28,679.94,4917.79,7.2327,9.0
