order_id,amount,quantity,customer_id,created_at,is_outlier
O025657,15.66,9,C04491,2024-02-05 15:14:00,0
O025658,31.28,8,C02284,2024-02-05 15:16:00,0
O025659,28.65,15,C00717,2024-02-05 15:18:00,0
O025660,115.58,11,C02031,2024-02-05 15:20:00,0
O025661,22.22,9,C02982,2024-02-05 15:22:00,0
O025662,23.06,17,C00773,2024-02-05 15:24:00,0
O025663,44.92,9,C04001,2024-02-05 15:26:00,0
O025664,56.75,4,C00684,2024-02-05 15:28:00,0
O025665,108.42,13,C04687,2024-02-05 15:30:00,0
O025666,48.05,11,C03297,2024-02-05 15:32:00,0
O025667,28.07,7,C00458,2024-02-05 15:34:00,0
O025668,202.53,11,C02347,2024-02-05 15:36:00,0
O025669,16.74,9,C01147,2024-02-05 15:38:00,0
O025670,43.68,2,C01882,2024-02-05 15:40:00,0
O025671,88.37,19,C01957,2024-02-05 15:42:00,0
O025672,106.95,14,C00503,2024-02-05 15:44:00,0
O025673,78.5,6,C01153,2024-02-05 15:46:00,0
O025674,149.81,15,C03421,2024-02-05 15:48:00,0
O025675,52.61,17,C00964,2024-02-05 15:50:00,0
O025676,24.6,17,C02127,2024-02-05 15:52:00,0
O025677,74.18,9,C03005,2024-02-05 15:54:00,0
O025678,50.05,18,C04406,2024-02-05 15:56:00,0
O025679,187.5,15,C01344,2024-02-05 15:58:00,0
O025680,42.31,19,C03830,2024-02-05 16:00:00,0
O025681,29.94,8,C04391,2024-02-05 16:02:00,0
O025682,42.09,7,C04967,2024-02-05 16:04:00,0
O025683,19.85,11,C02379,2024-02-05 16:06:00,0
O025684,110.6,15,C02043,2024-02-05 16:08:00,0
O025685,202.66,6,C02315,2024-02-05 16:10:00,0
O025686,65.47,19,C03301,2024-02-05 16:12:00,0
O025687,100.42,19,C00947,2024-02-05 16:14:00,0
O025688,96.52,2,C01118,2024-02-05 16:16:00,0
O025689,99.97,7,C02874,2024-02-05 16:18:00,0
O025690,44.28,14,C02088,2024-02-05 16:20:00,0
O025691,37.11,14,C02163,2024-02-05 16:22:00,0
O025692,80.91,4,C00027,2024-02-05 16:24:00,0
O025693,24.72,18,C03731,2024-02-05 16:26:00,0
O025694,90.58,11,C01645,2024-02-05 16:28:00,0
O025695,58.56,9,C02289,2024-02-05 16:30:00,0
O025696,164.2,16,C03019,2024-02-05 16:32:00,0
O025697,54.9,5,C01938,2024-02-05 16:34:00,0
O025698,62.3,19,C04693,2024-02-05 16:36:00,0
O025699,186.88,14,C03775,2024-02-05 16:38:00,0
O025700,177.28,14,C03747,2024-02-05 16:40:00,0
O025701,103.07,5,C04742,2024-02-05 16:42:00,0
O025702,48.15,16,C00515,2024-02-05 16:44:00,0
O025703,48.43,4,C00208,2024-02-05 16:46:00,0
O025704,142.2,6,C02952,2024-02-05 16:48:00,0
O025705,103.09,5,C00565,2024-02-05 16:50:00,0
O025706,80.52,10,C03247,2024-02-05 16:52:00,0
O025707,21.7,18,C04106,2024-02-05 16:54:00,0
O025708,40.79,3,C00603,2024-02-05 16:56:00,0
O025709,96.13,16,C01256,2024-02-05 16:58:00,0
O025710,133.07,2,C03935,2024-02-05 17:00:00,0
O025711,18.93,14,C02075,2024-02-05 17:02:00,0
O025712,18.52,10,C00298,2024-02-05 17:04:00,0
O025713,48.21,13,C00460,2024-02-05 17:06:00,0
O025714,36.62,4,C00999,2024-02-05 17:08:00,0
O025715,272.27,16,C02576,2024-02-05 17:10:00,0
O025716,27.23,10,C04639,2024-02-05 17:12:00,0
O025717,15.65,17,C02174,2024-02-05 17:14:00,0
O025718,7.72,1,C00708,2024-02-05 17:16:00,0
O025719,30.24,16,C04578,2024-02-05 17:18:00,0
O025720,81.93,3,C00333,2024-02-05 17:20:00,0
O025721,52.14,15,C01283,2024-02-05 17:22:00,0
O025722,51.98,8,C00273,2024-02-05 17:24:00,0
O025723,46.97,13,C02969,2024-02-05 17:26:00,0
O025724,71.91,14,C04185,2024-02-05 17:28:00,0
O025725,71.2,19,C00938,2024-02-05 17:30:00,0
O025726,366.46,19,C04529,2024-02-05 17:32:00,0
O025727,91.13,8,C03482,2024-02-05 17:34:00,0
O025728,53.6,11,C01723,2024-02-05 17:36:00,0
O025729,7.28,15,C02198,2024-02-05 17:38:00,0
O025730,119.21,5,C01316,2024-02-05 17:40:00,0
O025731,34.01,18,C02731,2024-02-05 17:42:00,0
O025732,29.66,15,C03724,2024-02-05 17:44:00,0
O025733,7.1,17,C04127,2024-02-05 17:46:00,0
O025734,143.56,17,C01290,2024-02-05 17:48:00,0
O025735,70.52,16,C02802,2024-02-05 17:50:00,0
O025736,21.72,6,C00741,2024-02-05 17:52:00,0
O025737,69.64,4,C02018,2024-02-05 17:54:00,0
O025738,259.21,16,C04055,2024-02-05 17:56:00,0
O025739,67.33,19,C00065,2024-02-05 17:58:00,0
O025740,20.98,9,C00982,2024-02-05 18:00:00,0
O025741,65.48,7,C04091,2024-02-05 18:02:00,0
O025742,45.01,3,C01021,2024-02-05 18:04:00,0
O025743,45.53,6,C00931,2024-02-05 18:06:00,0
O025744,20.63,9,C02328,2024-02-05 18:08:00,0
O025745,137.93,15,C03621,2024-02-05 18:10:00,0
O025746,119.19,14,C00111,2024-02-05 18:12:00,0
O025747,35.95,10,C02362,2024-02-05 18:14:00,0
O025748,75.01,19,C04168,2024-02-05 18:16:00,0
O025749,94.45,12,C00553,2024-02-05 18:18:00,0
O025750,35.1,11,C01072,2024-02-05 18:20:00,0
O025751,23.68,11,C03922,2024-02-05 18:22:00,0
O025752,44.52,5,C00712,2024-02-05 18:24:00,0
O025753,48.07,5,C04641,2024-02-05 18:26:00,0
O025754,12.85,12,C02744,2024-02-05 18:28:00,0
O025755,84.79,9,C01328,2024-02-05 18:30:00,0
O025756,61.42,2,C01193,2024-02-05 18:32:00,0
O025757,42.87,19,C04279,2024-02-05 18:34:00,0
O025758,15.23,18,C02926,2024-02-05 18:36:00,0
O025759,72.29,2,C00976,2024-02-05 18:38:00,0
O025760,128.92,15,C02743,2024-02-05 18:40:00,0
O025761,26.9,19,C00389,2024-02-05 18:42:00,0
O025762,35.14,4,C02817,2024-02-05 18:44:00,0
O025763,89.31,2,C03153,2024-02-05 18:46:00,0
O025764,40.22,13,C00118,2024-02-05 18:48:00,0
O025765,31.36,10,C02996,2024-02-05 18:50:00,0
O025766,48.0,18,C02636,2024-02-05 18:52:00,0
O025767,36.46,3,C03617,2024-02-05 18:54:00,0
O025768,69.02,6,C02102,2024-02-05 18:56:00,0
O025769,55.68,17,C04795,2024-02-05 18:58:00,0
O025770,164.46,14,C01042,2024-02-05 19:00:00,0
O025771,55.64,5,C00557,2024-02-05 19:02:00,0
O025772,28.21,17,C01936,2024-02-05 19:04:00,0
O025773,17.68,17,C01818,2024-02-05 19:06:00,0
O025774,78.35,1,C03831,2024-02-05 19:08:00,0
O025775,52.97,15,C02425,2024-02-05 19:10:00,0
O025776,540.99,8,C02527,2024-02-05 19:12:00,0
O025777,71.66,7,C03494,2024-02-05 19:14:00,0
O025778,92.73,2,C04657,2024-02-05 19:16:00,0
O025779,59.27,7,C03885,2024-02-05 19:18:00,0
O025780,25.11,15,C02734,2024-02-05 19:20:00,0
O025781,79.01,13,C02928,2024-02-05 19:22:00,0
O025782,58.93,10,C02641,2024-02-05 19:24:00,0
O025783,41.88,2,C03274,2024-02-05 19:26:00,0
O025784,64.95,14,C02399,2024-02-05 19:28:00,0
O025785,56.93,19,C03791,2024-02-05 19:30:00,0
O025786,77.87,14,C01491,2024-02-05 19:32:00,0
O025787,41.56,13,C00600,2024-02-05 19:34:00,0
O025788,73.34,17,C04904,2024-02-05 19:36:00,0
O025789,252.08,5,C01102,2024-02-05 19:38:00,0
O025790,30.62,16,C01205,2024-02-05 19:40:00,0
O025791,171.43,11,C00550,2024-02-05 19:42:00,0
O025792,184.77,9,C02033,2024-02-05 19:44:00,0
O025793,131.53,2,C01262,2024-02-05 19:46:00,0
O025794,65.66,6,C02489,2024-02-05 19:48:00,0
O025795,16.52,8,C03213,2024-02-05 19:50:00,0
O025796,113.84,8,C03663,2024-02-05 19:52:00,0
O025797,31.47,15,C00377,2024-02-05 19:54:00,0
O025798,42.87,1,C01931,2024-02-05 19:56:00,0
O025799,20.72,9,C03029,2024-02-05 19:58:00,0
O025800,19.15,9,C03286,2024-02-05 20:00:00,0
O025801,99.38,1,C01573,2024-02-05 20:02:00,0
O025802,89.83,10,C04741,2024-02-05 20:04:00,0
O025803,54.35,2,C04996,2024-02-05 20:06:00,0
O025804,132.11,1,C00820,2024-02-05 20:08:00,0
O025805,118.3,9,C01975,2024-02-05 20:10:00,0
O025806,19.22,15,C03867,2024-02-05 20:12:00,0
O025807,14.84,8,C03140,2024-02-05 20:14:00,0
O025808,6.53,8,C00327,2024-02-05 20:16:00,0
O025809,62.34,16,C03652,2024-02-05 20:18:00,0
O025810,97.83,18,C02549,2024-02-05 20:20:00,0
O025811,100.06,4,C04695,2024-02-05 20:22:00,0
O025812,99.1,14,C00707,2024-02-05 20:24:00,0
O025813,70.62,2,C03367,2024-02-05 20:26:00,0
O025814,25.19,3,C03326,2024-02-05 20:28:00,0
O025815,127.77,18,C04414,2024-02-05 20:30:00,0
O025816,92.88,18,C03836,2024-02-05 20:32:00,0
O025817,60.3,6,C01649,2024-02-05 20:34:00,0
O025818,19.95,5,C04813,2024-02-05 20:36:00,0
O025819,37.18,11,C01756,2024-02-05 20:38:00,0
O025820,30.3,3,C04878,2024-02-05 20:40:00,0
O025821,34.18,3,C03126,2024-02-05 20:42:00,0
O025822,154.67,18,C01121,2024-02-05 20:44:00,0
O025823,14.12,18,C01657,2024-02-05 20:46:00,0
O025824,20.59,17,C03957,2024-02-05 20:48:00,0
O025825,25.08,8,C01955,2024-02-05 20:50:00,0
O025826,66.12,12,C02215,2024-02-05 20:52:00,0
O025827,68.92,2,C04161,2024-02-05 20:54:00,0
O025828,80.51,11,C00954,2024-02-05 20:56:00,0
O025829,54.19,15,C00210,2024-02-05 20:58:00,0
O025830,129.39,9,C04176,2024-02-05 21:00:00,0
O025831,82.46,10,C00082,2024-02-05 21:02:00,0
O025832,153.63,16,C00938,2024-02-05 21:04:00,0
O025833,103.91,5,C03481,2024-02-05 21:06:00,0
O025834,52.73,7,C04018,2024-02-05 21:08:00,0
O025835,45.77,12,C03545,2024-02-05 21:10:00,0
O025836,125.67,6,C02290,2024-02-05 21:12:00,0
O025837,29.67,19,C00113,2024-02-05 21:14:00,0
O025838,88.7,6,C00168,2024-02-05 21:16:00,0
O025839,87.33,10,C02546,2024-02-05 21:18:00,0
O025840,9.1,19,C03074,2024-02-05 21:20:00,0
O025841,93.93,10,C02778,2024-02-05 21:22:00,0
O025842,41.23,11,C04804,2024-02-05 21:24:00,0
O025843,32.0,12,C01507,2024-02-05 21:26:00,0
O025844,31.54,16,C04059,2024-02-05 21:28:00,0
O025845,100.03,18,C02159,2024-02-05 21:30:00,0
O025846,68.88,2,C02032,2024-02-05 21:32:00,0
O025847,55.57,12,C02462,2024-02-05 21:34:00,0
O025848,45.54,5,C00149,2024-02-05 21:36:00,0
O025849,57.9,13,C00982,2024-02-05 21:38:00,0
O025850,88.37,6,C04762,2024-02-05 21:40:00,0
O025851,54.68,8,C00288,2024-02-05 21:42:00,0
O025852,117.84,13,C02388,2024-02-05 21:44:00,0
O025853,30.08,17,C01396,2024-02-05 21:46:00,0
O025854,63.24,12,C03335,2024-02-05 21:48:00,0
O025855,69.41,5,C01650,2024-02-05 21:50:00,0
O025856,37.87,7,C01550,2024-02-05 21:52:00,0
O025857,50.2,8,C02588,2024-02-05 21:54:00,0
O025858,49.78,6,C00935,2024-02-05 21:56:00,0
O025859,89.99,1,C04108,2024-02-05 21:58:00,0
O025860,46.67,9,C04960,2024-02-05 22:00:00,0
O025861,72.29,9,C00170,2024-02-05 22:02:00,0
O025862,123.97,16,C04263,2024-02-05 22:04:00,0
O025863,124.39,2,C00549,2024-02-05 22:06:00,0
O025864,55.45,7,C04981,2024-02-05 22:08:00,0
O025865,25.16,9,C02646,2024-02-05 22:10:00,0
O025866,28.23,9,C03664,2024-02-05 22:12:00,0
O025867,78.52,19,C03911,2024-02-05 22:14:00,0
O025868,20.18,9,C02077,2024-02-05 22:16:00,0
O025869,59.88,15,C02079,2024-02-05 22:18:00,0
O025870,92.37,19,C02373,2024-02-05 22:20:00,0
O025871,28.88,10,C01547,2024-02-05 22:22:00,0
O025872,34.92,8,C00286,2024-02-05 22:24:00,0
O025873,68.82,17,C00184,2024-02-05 22:26:00,0
O025874,43.84,13,C00974,2024-02-05 22:28:00,0
O025875,72.05,6,C03949,2024-02-05 22:30:00,0
O025876,33.32,2,C04968,2024-02-05 22:32:00,0
O025877,127.11,3,C00767,2024-02-05 22:34:00,0
O025878,78.55,6,C03789,2024-02-05 22:36:00,0
O025879,181.54,4,C00903,2024-02-05 22:38:00,0
O025880,41.2,4,C03381,2024-02-05 22:40:00,0
O025881,33.5,2,C04702,2024-02-05 22:42:00,0
O025882,18.02,11,C04095,2024-02-05 22:44:00,0
O025883,21.49,4,C00125,2024-02-05 22:46:00,0
O025884,350.42,19,C04911,2024-02-05 22:48:00,0
O025885,35.93,17,C02795,2024-02-05 22:50:00,0
O025886,26.73,18,C04074,2024-02-05 22:52:00,0
O025887,24.01,2,C00325,2024-02-05 22:54:00,0
O025888,140.86,11,C02343,2024-02-05 22:56:00,0
O025889,57.15,4,C00268,2024-02-05 22:58:00,0
O025890,65.82,13,C03949,2024-02-05 23:00:00,0
O025891,48.53,6,C02412,2024-02-05 23:02:00,0
O025892,41.29,17,C01163,2024-02-05 23:04:00,0
O025893,56.41,3,C02831,2024-02-05 23:06:00,0
O025894,11.9,4,C03596,2024-02-05 23:08:00,0
O025895,120.58,8,C01821,2024-02-05 23:10:00,0
O025896,162.68,10,C00225,2024-02-05 23:12:00,0
O025897,209.22,7,C03609,2024-02-05 23:14:00,0
O025898,48.36,10,C00951,2024-02-05 23:16:00,0
O025899,49.16,9,C03591,2024-02-05 23:18:00,0
O025900,58.28,3,C00025,2024-02-05 23:20:00,0
O025901,162.06,5,C04887,2024-02-05 23:22:00,0
O025902,35.41,5,C04110,2024-02-05 23:24:00,0
O025903,67.9,16,C00165,2024-02-05 23:26:00,0
O025904,80.95,10,C01122,2024-02-05 23:28:00,0
O025905,24.46,1,C00106,2024-02-05 23:30:00,0
O025906,310.22,10,C02057,2024-02-05 23:32:00,0
O025907,247.52,5,C03261,2024-02-05 23:34:00,0
O025908,40.81,1,C01134,2024-02-05 23:36:00,0
O025909,37.09,16,C04623,2024-02-05 23:38:00,0
O025910,76.38,3,C03576,2024-02-05 23:40:00,0
O025911,43.9,5,C03281,2024-02-05 23:42:00,0
O025912,135.6,4,C00332,2024-02-05 23:44:00,0
O025913,25.7,15,C01203,2024-02-05 23:46:00,0
O025914,96.14,10,C01807,2024-02-05 23:48:00,0
O025915,74.59,17,C00172,2024-02-05 23:50:00,0
O025916,68.65,1,C01557,2024-02-05 23:52:00,0
O025917,34.08,8,C00501,2024-02-05 23:54:00,0
O025918,308.93,7,C00798,2024-02-05 23:56:00,0
O025919,34.42,14,C01381,2024-02-05 23:58:00,0
O025920,227.92,16,C03937,2024-02-06 00:00:00,0
O025921,106.45,6,C03819,2024-02-06 00:02:00,0
O025922,61.25,14,C00211,2024-02-06 00:04:00,0
O025923,172.83,6,C03917,2024-02-06 00:06:00,0
O025924,31.24,14,C01055,2024-02-06 00:08:00,0
O025925,75.29,2,C04812,2024-02-06 00:10:00,0
O025926,42.13,8,C04036,2024-02-06 00:12:00,0
O025927,62.5,18,C01176,2024-02-06 00:14:00,0
O025928,39.11,14,C04943,2024-02-06 00:16:00,0
O025929,40.53,14,C00152,2024-02-06 00:18:00,0
O025930,34.12,10,C01950,2024-02-06 00:20:00,0
O025931,156.74,19,C02927,2024-02-06 00:22:00,0
O025932,59.83,15,C03845,2024-02-06 00:24:00,0
O025933,7.71,14,C01803,2024-02-06 00:26:00,0
O025934,39.39,1,C04878,2024-02-06 00:28:00,0
O025935,78.12,9,C00039,2024-02-06 00:30:00,0
O025936,10.18,11,C01678,2024-02-06 00:32:00,0
O025937,30.65,6,C04774,2024-02-06 00:34:00,0
O025938,57.08,5,C00438,2024-02-06 00:36:00,0
O025939,35.52,12,C02624,2024-02-06 00:38:00,0
O025940,144.12,13,C00397,2024-02-06 00:40:00,0
O025941,94.52,7,C02292,2024-02-06 00:42:00,0
O025942,67.75,19,C04632,2024-02-06 00:44:00,0
O025943,36.97,17,C02371,2024-02-06 00:46:00,0
O025944,108.62,15,C04150,2024-02-06 00:48:00,0
O025945,51.63,11,C03247,2024-02-06 00:50:00,0
O025946,55.15,19,C02159,2024-02-06 00:52:00,0
O025947,42.53,15,C03998,2024-02-06 00:54:00,0
O025948,51.47,17,C03648,2024-02-06 00:56:00,0
O025949,18.69,14,C03474,2024-02-06 00:58:00,0
O025950,29.8,5,C02646,2024-02-06 01:00:00,0
O025951,37.52,18,C02798,2024-02-06 01:02:00,0
O025952,12.07,7,C02559,2024-02-06 01:04:00,0
O025953,60.72,3,C00477,2024-02-06 01:06:00,0
O025954,151.63,1,C02559,2024-02-06 01:08:00,0
O025955,85.65,3,C04028,2024-02-06 01:10:00,0
O025956,41.62,19,C01560,2024-02-06 01:12:00,0
O025957,22.26,10,C02404,2024-02-06 01:14:00,0
O025958,19.89,7,C00673,2024-02-06 01:16:00,0
O025959,75.23,5,C04443,2024-02-06 01:18:00,0
O025960,129.95,13,C03470,2024-02-06 01:20:00,0
O025961,28.06,5,C04862,2024-02-06 01:22:00,0
O025962,33.09,18,C00306,2024-02-06 01:24:00,0
O025963,29.25,9,C03247,2024-02-06 01:26:00,0
O025964,74.63,5,C02161,2024-02-06 01:28:00,0
O025965,42.22,13,C00780,2024-02-06 01:30:00,0
O025966,105.0,12,C02622,2024-02-06 01:32:00,0
O025967,29.16,7,C00319,2024-02-06 01:34:00,0
O025968,18.3,18,C02538,2024-02-06 01:36:00,0
O025969,41.0,2,C04106,2024-02-06 01:38:00,0
O025970,98.37,15,C00838,2024-02-06 01:40:00,0
O025971,62.04,8,C03564,2024-02-06 01:42:00,0
O025972,25.71,9,C02031,2024-02-06 01:44:00,0
O025973,137.05,8,C04044,2024-02-06 01:46:00,0
O025974,31.25,12,C03417,2024-02-06 01:48:00,0
O025975,53.12,18,C03627,2024-02-06 01:50:00,0
O025976,51.17,15,C02882,2024-02-06 01:52:00,0
O025977,62.34,17,C00223,2024-02-06 01:54:00,0
O025978,40.1,4,C04239,2024-02-06 01:56:00,0
O025979,43.27,19,C02796,2024-02-06 01:58:00,0
O025980,23.14,6,C00949,2024-02-06 02:00:00,0
O025981,267.51,18,C00166,2024-02-06 02:02:00,0
O025982,89.37,2,C03790,2024-02-06 02:04:00,0
O025983,71.13,1,C01691,2024-02-06 02:06:00,0
O025984,17.19,14,C02676,2024-02-06 02:08:00,0
O025985,52.35,6,C03312,2024-02-06 02:10:00,0
O025986,52.01,18,C00910,2024-02-06 02:12:00,0
O025987,37.7,18,C00033,2024-02-06 02:14:00,0
O025988,18.04,8,C04206,2024-02-06 02:16:00,0
O025989,26.6,9,C03487,2024-02-06 02:18:00,0
O025990,27.35,19,C04161,2024-02-06 02:20:00,0
O025991,184.71,11,C03758,2024-02-06 02:22:00,0
O025992,82.66,9,C01011,2024-02-06 02:24:00,0
O025993,74.38,10,C02879,2024-02-06 02:26:00,0
O025994,18.49,8,C03628,2024-02-06 02:28:00,0
O025995,9.17,9,C01232,2024-02-06 02:30:00,0
O025996,106.64,7,C04880,2024-02-06 02:32:00,0
O025997,11.64,19,C03419,2024-02-06 02:34:00,0
O025998,20.75,4,C01230,2024-02-06 02:36:00,0
O025999,140.92,17,C02274,2024-02-06 02:38:00,0
O026000,47.67,9,C04141,2024-02-06 02:40:00,0
O026001,17.07,7,C00274,2024-02-06 02:42:00,0
O026002,27.0,4,C04414,2024-02-06 02:44:00,0
O026003,121.17,1,C04120,2024-02-06 02:46:00,0
O026004,153.78,12,C00349,2024-02-06 02:48:00,0
O026005,49.23,1,C03954,2024-02-06 02:50:00,0
O026006,50.02,6,C01722,2024-02-06 02:52:00,0
O026007,84.78,5,C00713,2024-02-06 02:54:00,0
O026008,87.57,3,C00062,2024-02-06 02:56:00,0
O026009,115.18,5,C01243,2024-02-06 02:58:00,0
O026010,48.55,5,C03515,2024-02-06 03:00:00,0
O026011,26.47,4,C04107,2024-02-06 03:02:00,0
O026012,174.62,5,C02704,2024-02-06 03:04:00,0
O026013,67.18,3,C01651,2024-02-06 03:06:00,0
O026014,44.97,1,C04513,2024-02-06 03:08:00,0
O026015,35.48,2,C01860,2024-02-06 03:10:00,0
O026016,309.64,16,C01835,2024-02-06 03:12:00,0
O026017,88.79,19,C00597,2024-02-06 03:14:00,0
O026018,27.94,14,C03062,2024-02-06 03:16:00,0
O026019,35.54,10,C03592,2024-02-06 03:18:00,0
O026020,106.28,5,C03832,2024-02-06 03:20:00,0
O026021,92.64,15,C04251,2024-02-06 03:22:00,0
O026022,54.31,18,C04197,2024-02-06 03:24:00,0
O026023,49.23,17,C01025,2024-02-06 03:26:00,0
O026024,9.61,4,C02963,2024-02-06 03:28:00,0
O026025,102.11,7,C00593,2024-02-06 03:30:00,0
O026026,36.05,3,C04193,2024-02-06 03:32:00,0
O026027,195.17,12,C00719,2024-02-06 03:34:00,0
O026028,154.56,5,C03580,2024-02-06 03:36:00,0
O026029,114.55,19,C02809,2024-02-06 03:38:00,0
O026030,54.48,10,C02600,2024-02-06 03:40:00,0
O026031,242.33,14,C04837,2024-02-06 03:42:00,0
O026032,152.77,5,C00689,2024-02-06 03:44:00,0
O026033,221.51,8,C04670,2024-02-06 03:46:00,0
O026034,43.57,18,C02262,2024-02-06 03:48:00,0
O026035,87.24,3,C01685,2024-02-06 03:50:00,0
O026036,41.33,17,C00782,2024-02-06 03:52:00,0
O026037,38.85,5,C03136,2024-02-06 03:54:00,0
O026038,106.67,8,C01158,2024-02-06 03:56:00,0
O026039,105.03,10,C03831,2024-02-06 03:58:00,0
O026040,168.01,6,C04587,2024-02-06 04:00:00,0
O026041,151.44,8,C04296,2024-02-06 04:02:00,0
O026042,158.31,12,C01568,2024-02-06 04:04:00,0
O026043,44.97,13,C02375,2024-02-06 04:06:00,0
O026044,193.61,18,C00692,2024-02-06 04:08:00,0
O026045,43.47,16,C02970,2024-02-06 04:10:00,0
O026046,80.88,9,C03347,2024-02-06 04:12:00,0
O026047,90.43,1,C01972,2024-02-06 04:14:00,0
O026048,39.38,2,C00041,2024-02-06 04:16:00,0
O026049,60.88,18,C01067,2024-02-06 04:18:00,0
O026050,143.54,1,C02072,2024-02-06 04:20:00,0
O026051,137.04,9,C04309,2024-02-06 04:22:00,0
O026052,32.24,11,C00600,2024-02-06 04:24:00,0
O026053,83.42,11,C02701,2024-02-06 04:26:00,0
O026054,40.39,3,C04755,2024-02-06 04:28:00,0
O026055,8.95,2,C02748,2024-02-06 04:30:00,0
O026056,33.26,7,C00513,2024-02-06 04:32:00,0
O026057,96.85,3,C02243,2024-02-06 04:34:00,0
O026058,24.93,12,C04586,2024-02-06 04:36:00,0
O026059,90.16,2,C01792,2024-02-06 04:38:00,0
O026060,13.72,6,C03447,2024-02-06 04:40:00,0
O026061,78.65,2,C03576,2024-02-06 04:42:00,0
O026062,47.6,6,C03385,2024-02-06 04:44:00,0
O026063,73.76,2,C04764,2024-02-06 04:46:00,0
O026064,101.7,14,C04024,2024-02-06 04:48:00,0
O026065,64.02,1,C01761,2024-02-06 04:50:00,0
O026066,19.48,5,C00971,2024-02-06 04:52:00,0
O026067,36.51,19,C02304,2024-02-06 04:54:00,0
O026068,60.68,5,C01660,2024-02-06 04:56:00,0
O026069,128.62,7,C01375,2024-02-06 04:58:00,0
O026070,28.93,17,C01915,2024-02-06 05:00:00,0
O026071,95.16,14,C00389,2024-02-06 05:02:00,0
O026072,26.67,2,C00703,2024-02-06 05:04:00,0
O026073,59.92,8,C02602,2024-02-06 05:06:00,0
O026074,48.34,1,C01405,2024-02-06 05:08:00,0
O026075,29.19,11,C03470,2024-02-06 05:10:00,0
O026076,41.68,14,C03085,2024-02-06 05:12:00,0
O026077,83.7,5,C03939,2024-02-06 05:14:00,0
O026078,38.34,12,C02026,2024-02-06 05:16:00,0
O026079,17.89,19,C03882,2024-02-06 05:18:00,0
O026080,81.23,11,C02903,2024-02-06 05:20:00,0
O026081,407.67,14,C01908,2024-02-06 05:22:00,0
O026082,40.76,16,C03654,2024-02-06 05:24:00,0
O026083,104.7,2,C02566,2024-02-06 05:26:00,0
O026084,83.34,11,C01596,2024-02-06 05:28:00,0
O026085,156.93,12,C02653,2024-02-06 05:30:00,0
O026086,81.54,4,C00946,2024-02-06 05:32:00,0
O026087,25.59,15,C03031,2024-02-06 05:34:00,0
O026088,20.99,3,C00617,2024-02-06 05:36:00,0
O026089,382.54,5,C03467,2024-02-06 05:38:00,0
O026090,31.22,11,C00694,2024-02-06 05:40:00,0
O026091,13.99,13,C02194,2024-02-06 05:42:00,0
O026092,69.29,13,C01270,2024-02-06 05:44:00,0
O026093,81.55,18,C04795,2024-02-06 05:46:00,0
O026094,47.09,3,C01558,2024-02-06 05:48:00,0
O026095,53.67,10,C03360,2024-02-06 05:50:00,0
O026096,57.35,9,C00535,2024-02-06 05:52:00,0
O026097,53.57,5,C03342,2024-02-06 05:54:00,0
O026098,181.32,6,C04019,2024-02-06 05:56:00,0
O026099,11.91,4,C03805,2024-02-06 05:58:00,0
O026100,34.69,5,C02734,2024-02-06 06:00:00,0
O026101,38.83,1,C04727,2024-02-06 06:02:00,0
O026102,186.19,8,C03758,2024-02-06 06:04:00,0
O026103,123.39,6,C04441,2024-02-06 06:06:00,0
O026104,85.61,3,C00201,2024-02-06 06:08:00,0
O026105,92.74,13,C00073,2024-02-06 06:10:00,0
O026106,72.88,10,C03257,2024-02-06 06:12:00,0
O026107,44.26,7,C01676,2024-02-06 06:14:00,0
O026108,64.58,12,C04273,2024-02-06 06:16:00,0
O026109,94.08,6,C04764,2024-02-06 06:18:00,0
O026110,45.08,16,C01664,2024-02-06 06:20:00,0
O026111,23.03,2,C04805,2024-02-06 06:22:00,0
O026112,15.13,16,C04830,2024-02-06 06:24:00,0
O026113,39.13,3,C02046,2024-02-06 06:26:00,0
O026114,114.52,13,C04715,2024-02-06 06:28:00,0
O026115,134.7,12,C04163,2024-02-06 06:30:00,0
O026116,67.51,19,C00842,2024-02-06 06:32:00,0
O026117,49.17,5,C01786,2024-02-06 06:34:00,0
O026118,204.88,3,C04756,2024-02-06 06:36:00,0
O026119,61.1,8,C03878,2024-02-06 06:38:00,0
O026120,89.9,8,C01199,2024-02-06 06:40:00,0
O026121,40.77,5,C04539,2024-02-06 06:42:00,0
O026122,34.39,17,C01752,2024-02-06 06:44:00,0
O026123,33.38,16,C03958,2024-02-06 06:46:00,0
O026124,290.94,15,C01331,2024-02-06 06:48:00,0
O026125,60.67,3,C00457,2024-02-06 06:50:00,0
O026126,66.91,6,C00555,2024-02-06 06:52:00,0
O026127,67.49,6,C04161,2024-02-06 06:54:00,0
O026128,98.04,3,C03488,2024-02-06 06:56:00,0
O026129,157.85,12,C02170,2024-02-06 06:58:00,0
O026130,22.55,15,C02122,2024-02-06 07:00:00,0
O026131,96.31,14,C03410,2024-02-06 07:02:00,0
O026132,215.14,2,C03697,2024-02-06 07:04:00,0
O026133,70.23,4,C00705,2024-02-06 07:06:00,0
O026134,159.39,13,C01268,2024-02-06 07:08:00,0
O026135,46.66,4,C02033,2024-02-06 07:10:00,0
O026136,41.83,4,C01792,2024-02-06 07:12:00,0
O026137,22.92,7,C00607,2024-02-06 07:14:00,0
